127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/about_title.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/nav_icon.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/businessmodel_title.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/businessmodel_icon-01.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/businessmodel_icon-02.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/businessmodel_icon-03.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/cast2.png HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:41 +0900] "GET /images/mission_title.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:42 +0900] "GET /wp-content/themes/cryptcurrency/images/section2_back.png HTTP/1.0" 200 101750
127.0.0.1 - - [24/Jul/2021:13:29:42 +0900] "GET /images/company_title.svg HTTP/1.0" 404 22622
127.0.0.1 - - [24/Jul/2021:13:29:42 +0900] "GET /images/value_title.svg HTTP/1.0" 404 22622
